countryID,date,numConfirmed,numDeaths,numRecovered
82,2020-03-08,1040.0,0.0,18.0
101,2020-03-08,6566.0,194.0,2134.0
106,2020-03-08,7375.0,366.0,622.0
147,2020-03-08,265.0,3.0,0.0
167,2020-03-08,30.0,0.0,0.0
199,2020-03-08,673.0,17.0,30.0
205,2020-03-08,337.0,2.0,3.0
224,2020-03-08,537.0,21.0,8.0
20,2020-03-09,239.0,0.0,1.0
29,2020-03-09,25.0,0.0,0.0
38,2020-03-09,76.0,1.0,8.0
44,2020-03-09,80735.0,3120.0,58735.0
76,2020-03-09,1209.0,19.0,12.0
82,2020-03-09,1176.0,2.0,18.0
101,2020-03-09,7161.0,237.0,2394.0
106,2020-03-09,9172.0,463.0,724.0
147,2020-03-09,321.0,3.0,0.0
167,2020-03-09,30.0,0.0,0.0
199,2020-03-09,1073.0,28.0,32.0
205,2020-03-09,374.0,2.0,3.0
224,2020-03-09,605.0,22.0,8.0
20,2020-03-10,267.0,0.0,1.0
29,2020-03-10,31.0,0.0,0.0
38,2020-03-10,79.0,1.0,8.0
44,2020-03-10,80757.0,3136.0,60106.0
76,2020-03-10,1784.0,33.0,12.0
82,2020-03-10,1457.0,2.0,18.0
101,2020-03-10,8042.0,291.0,2731.0
106,2020-03-10,10149.0,631.0,724.0
147,2020-03-10,382.0,4.0,0.0
167,2020-03-10,41.0,0.0,0.0
199,2020-03-10,1695.0,35.0,32.0
205,2020-03-10,491.0,3.0,3.0
224,2020-03-10,959.0,28.0,8.0
20,2020-03-11,314.0,3.0,1.0
29,2020-03-11,38.0,0.0,0.0
38,2020-03-11,108.0,1.0,8.0
44,2020-03-11,80833.0,3159.0,61586.0
76,2020-03-11,2284.0,48.0,12.0
82,2020-03-11,1908.0,3.0,25.0
101,2020-03-11,9000.0,354.0,2959.0
106,2020-03-11,12462.0,827.0,1045.0
147,2020-03-11,503.0,5.0,0.0
167,2020-03-11,59.0,0.0,0.0
199,2020-03-11,2277.0,54.0,183.0
205,2020-03-11,652.0,4.0,4.0
215,2020-03-11,1.0,0.0,0.0
222,2020-03-11,459.0,8.0,19.0
224,2020-03-11,1281.0,36.0,8.0
20,2020-03-12,314.0,3.0,1.0
